filepath,filename,status,elapsed_s,volume_reduction,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,error
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028152-1.nii.gz,20251028152-1.nii.gz,ok,3.0499277114868164,0.2055555555555556,-189.09274378418934,-268.7780496142805,-55.58348405361165,201.59854272007942,-3.022317122668028,449.11649954319,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028155-1.nii.gz,20251028155-1.nii.gz,ok,3.8666818141937256,0.220703125,-180.7814483642578,-286.4807662963867,-1239.9019775390625,170.2185516357422,-12.947563171386719,-714.9019775390625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028158-1.nii.gz,20251028158-1.nii.gz,ok,3.9205803871154785,0.3479270935058594,-195.58799743652344,-287.4375,-852.3720092773438,215.31825256347656,8.71875,-342.37200927734375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028159-1.nii.gz,20251028159-1.nii.gz,ok,2.6298983097076416,0.41647597254004576,-172.8831708431245,-263.5628890991211,-1095.3383456468582,175.61680078506464,-68.5628890991211,-636.1383830308915,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028162-1.nii.gz,20251028162-1.nii.gz,ok,4.103336811065674,0.32196807861328125,-189.95091247558594,-277.9717483520508,-845.06201171875,172.54518127441406,-10.713935852050781,-285.06201171875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028166-1.nii.gz,20251028166-1.nii.gz,ok,2.216398239135742,0.1468646864686468,-173.74609008431446,-261.1442655446008,-350.46858328580845,178.35176764428616,-69.03157856361938,183.76651006937027,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028167-1.nii.gz,20251028167-1.nii.gz,ok,2.211775779724121,0.0,-189.2856085896493,-257.3863296508789,-997.1100414395332,198.9447801709175,-32.386329650878906,-491.14913767576223,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028168-1.nii.gz,20251028168-1.nii.gz,ok,3.7821736335754395,0.259765625,-217.94276428222656,-283.0672950744629,-1139.6319580078125,161.05723571777344,-2.5184669494628906,-619.6319580078125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028170-1.nii.gz,20251028170-1.nii.gz,ok,3.18536639213562,0.3316708229426434,-180.96304363012325,-248.64732041582468,-1092.5653202533722,169.56945234537125,-44.87766730412841,-582.9652965068818,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028172-1.nii.gz,20251028172-1.nii.gz,ok,3.8187663555145264,0.279296875,-196.6942901611328,-278.52732849121094,-799.2550048828125,172.3057098388672,-12.587875366210938,-274.2550048828125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028173-1.nii.gz,20251028173-1.nii.gz,ok,3.597792387008667,0.44164276123046875,-203.0994873046875,-299.57342529296875,-1134.800048828125,218.2481689453125,-62.46209716796875,-644.800048828125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028175-1.nii.gz,20251028175-1.nii.gz,ok,1.4634180068969727,0.2421875,-166.4434860944748,-263.8239402770996,-247.23375236988068,208.09234488010406,-28.82394027709961,246.99909675121307,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028177-1.nii.gz,20251028177-1.nii.gz,ok,4.869807004928589,0.296875,-182.37818908691406,-281.2793731689453,-827.6890258789062,205.62181091308594,-8.466873168945312,-192.68902587890625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028178-1.nii.gz,20251028178-1.nii.gz,ok,1.5833005905151367,0.171875,-174.20537246763706,-280.62542414292693,-440.1040862798691,234.7456997781992,-10.040884640067816,69.29905092716217,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028180-1.nii.gz,20251028180-1.nii.gz,ok,3.699843645095825,0.4281501770019531,-184.02806091308594,-293.81798553466797,-1640.5999689102173,209.09107971191406,-23.60118865966797,-1115.5019364356995,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028183-1.nii.gz,20251028183-1.nii.gz,ok,3.3273508548736572,0.25,-176.74095153808594,-274.8269844055176,-910.489990234375,142.25904846191406,-35.57698440551758,-475.489990234375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028184-1.nii.gz,20251028184-1.nii.gz,ok,2.9197816848754883,0.2835197448730469,-231.65625,-276.9937515258789,192.86000061035156,166.0,11.287498474121094,602.8600006103516,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028186-1.nii.gz,20251028186-1.nii.gz,ok,3.2276244163513184,0.40859222412109375,-157.53515625,-289.3125,-1589.0,223.1015625,-39.470703125,-1129.0,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028187-1.nii.gz,20251028187-1.nii.gz,ok,1.4083797931671143,0.27734375,-181.32258021831512,-248.77403873205185,-227.77278435230255,180.23403695225716,-55.46217608451843,246.4991272687912,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028188-1.nii.gz,20251028188-1.nii.gz,ok,5.522106409072876,0.22265625,-209.59445190429688,-287.3359375,-1211.89501953125,205.40554809570312,35.26171875,-576.89501953125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028190-1.nii.gz,20251028190-1.nii.gz,ok,4.205695867538452,0.359375,-223.7357635498047,-281.82672119140625,-639.1270141601562,219.2642364501953,1.97015380859375,-119.12701416015625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028191-1.nii.gz,20251028191-1.nii.gz,ok,1.4366662502288818,0.259765625,-217.91551518440247,-250.3960449323058,-1188.7964568138123,210.21559491753578,-45.616211608052254,-624.3010954856873,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028192-1.nii.gz,20251028192-1.nii.gz,ok,4.216580867767334,0.328125,-202.755859375,-296.58740234375,-1264.5999755859375,178.244140625,-40.60302734375,-739.5999755859375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028194-1.nii.gz,20251028194-1.nii.gz,ok,2.966884136199951,0.4873046875,-192.56613159179688,-276.5218734741211,-1240.3699951171875,231.18386840820312,-29.334373474121094,-815.3699951171875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028195-1.nii.gz,20251028195-1.nii.gz,ok,3.183040142059326,0.29709625244140625,-170.01556396484375,-281.5640640258789,-17.81800079345703,179.25787353515625,-17.841407775878906,427.18199920654297,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028196-1.nii.gz,20251028196-1.nii.gz,ok,3.7332816123962402,0.39443206787109375,-183.16015625,-298.599609375,-1436.300048828125,227.994140625,-30.056640625,-946.300048828125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028199-1.nii.gz,20251028199-1.nii.gz,ok,3.383291482925415,0.38703155517578125,-188.86459350585938,-287.6539077758789,-1145.3759765625,212.92446899414062,-0.29843902587890625,-665.3759765625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028200-1.nii.gz,20251028200-1.nii.gz,ok,5.232192516326904,0.22265625,-183.8248291015625,-283.3815460205078,-549.8350219726562,175.1751708984375,-4.3151397705078125,60.16497802734375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028202-1.nii.gz,20251028202-1.nii.gz,ok,4.35450291633606,0.3733673095703125,-194.87139892578125,-301.17486572265625,-1305.5,230.16766357421875,17.60443115234375,-745.5,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028203-1.nii.gz,20251028203-1.nii.gz,ok,3.2963624000549316,0.46430206298828125,-235.21499633789062,-280.6750030517578,-67.63800048828125,200.72250366210938,2.4499969482421875,412.36199951171875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028205-1.nii.gz,20251028205-1.nii.gz,ok,3.866543769836426,0.24931506849315066,-230.80745548009884,-249.89798448234797,-989.2963985800742,226.84803599119186,31.83409074693924,-404.49638944864273,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028210-1.nii.gz,20251028210-1.nii.gz,ok,1.46663236618042,0.244140625,-172.0005001462996,-270.774220720632,-1038.2733288619775,206.67071941122413,-28.979487337870523,-484.620389342418,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028213-1.nii.gz,20251028213-1.nii.gz,ok,3.7166268825531006,0.3705902099609375,-215.10418701171875,-291.55596923828125,-39.981998443603516,212.32159423828125,-2.56768798828125,485.0180015563965,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028214-1.nii.gz,20251028214-1.nii.gz,ok,3.4449548721313477,0.2114105224609375,-184.775390625,-301.1503105163574,-1069.2999877929688,165.2109375,8.982501983642578,-604.2999877929688,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028215-1.nii.gz,20251028215-1.nii.gz,ok,3.271568775177002,0.3865165710449219,-181.35951232910156,-289.62109375,-1108.300048828125,166.01353454589844,-67.052734375,-648.300048828125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028218-1.nii.gz,20251028218-1.nii.gz,ok,3.152299165725708,0.3862571716308594,-202.84498596191406,-297.55345153808594,-395.0,214.03587341308594,18.046157836914062,60.0,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028220-1.nii.gz,20251028220-1.nii.gz,ok,3.1132187843322754,0.3469429016113281,-224.27432250976562,-292.20121002197266,-963.7000122070312,216.61434936523438,3.7616806030273438,-523.7000122070312,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028223-1.nii.gz,20251028223-1.nii.gz,ok,3.9679813385009766,0.389892578125,-214.00979614257812,-298.8225784301758,-890.0,230.38082885742188,14.864921569824219,-340.0,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028225-1.nii.gz,20251028225-1.nii.gz,ok,3.6162049770355225,0.3739128112792969,-214.77455139160156,-286.4292984008789,-461.3500061035156,196.52427673339844,-21.732032775878906,43.649993896484375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028226-1.nii.gz,20251028226-1.nii.gz,ok,3.147139549255371,0.3806915283203125,-221.3409423828125,-281.56199645996094,-442.83099365234375,202.7137451171875,6.3442535400390625,47.68035840988159,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028227-1.nii.gz,20251028227-1.nii.gz,ok,3.6444225311279297,0.2999267578125,-168.48617553710938,-283.96192169189453,-1118.85400390625,190.92007446289062,-15.856452941894531,-613.85400390625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028230-1.nii.gz,20251028230-1.nii.gz,ok,1.3083000183105469,0.16015625,-176.6411076784134,-274.40596771240234,-830.132061779499,196.19177293777466,-74.40596771240234,-386.2008178830147,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028231-1.nii.gz,20251028231-1.nii.gz,ok,4.684102773666382,0.2540283203125,-199.2998809814453,-287.46812438964844,-61.784000396728516,218.0751190185547,33.84437561035156,553.2159996032715,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028232-1.nii.gz,20251028232-1.nii.gz,ok,3.41586971282959,0.2577972412109375,-184.59075927734375,-289.95712661743164,-935.9089965820312,191.44830322265625,-6.447360992431641,-455.90899658203125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028233-1.nii.gz,20251028233-1.nii.gz,ok,3.3498075008392334,0.34124755859375,-196.62109375,-286.39453125,-1088.0999755859375,185.76171875,-24.36328125,-613.0999755859375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028235-1.nii.gz,20251028235-1.nii.gz,ok,2.6602041721343994,0.1687306501547987,-200.65888339281094,-270.44687509536743,-1051.0732353329659,218.96586108207703,9.553124904632625,-546.2732633948327,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028236-1.nii.gz,20251028236-1.nii.gz,ok,1.221083641052246,0.26171875,-189.2324339747429,-210.63099119067192,-1003.7618377804756,180.13015097379684,-46.20121505856514,-523.9009063839912,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028238-1.nii.gz,20251028238-1.nii.gz,ok,4.2666192054748535,0.35131072998046875,-220.29820251464844,-290.0421905517578,-1159.696044921875,201.82093811035156,28.102340698242188,-579.696044921875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028241-1.nii.gz,20251028241-1.nii.gz,ok,3.6414456367492676,0.32421875,-135.31640625,-290.390625,-300.5,214.68359375,-53.8671875,169.90452480316162,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028242-1.nii.gz,20251028242-1.nii.gz,ok,3.5971710681915283,0.2947578430175781,-179.056640625,-294.580078125,-1670.9000625610352,199.359375,-6.73828125,-1090.6387748718262,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028249-1.nii.gz,20251028249-1.nii.gz,ok,1.4278361797332764,0.2421875,-184.61143577098846,-275.1615295410156,-1081.45249325037,182.6635903120041,-50.161529541015625,-596.8009124398232,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028254-1.nii.gz,20251028254-1.nii.gz,ok,2.6500349044799805,0.23099415204678364,-186.3786174952985,-272.53074967116123,-888.2864698767661,168.33387556672096,-12.2482278496027,-408.7864643931389,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028255-1.nii.gz,20251028255-1.nii.gz,ok,3.8831846714019775,0.279296875,-154.30621337890625,-298.27667808532715,-1730.5,215.69378662109375,-31.61652183532715,-1235.5,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028257-1.nii.gz,20251028257-1.nii.gz,ok,3.5832417011260986,0.36409759521484375,-240.5138702392578,-289.95843505859375,-827.72998046875,211.3142547607422,28.92437744140625,-332.72998046875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028258-1.nii.gz,20251028258-1.nii.gz,ok,4.27390718460083,0.24700164794921875,-212.874755859375,-284.84686279296875,-65.9010009765625,174.617431640625,19.88751220703125,459.0989990234375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028259-1.nii.gz,20251028259-1.nii.gz,ok,6.149794578552246,0.33984375,-212.619140625,-290.984375,-1506.7999877929688,238.380859375,6.74609375,-996.7999877929688,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028261-1.nii.gz,20251028261-1.nii.gz,ok,7.216433525085449,0.267578125,-173.9077911376953,-283.7972660064697,-1147.4630126953125,163.0922088623047,-36.97109413146973,-622.4630126953125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028262-1.nii.gz,20251028262-1.nii.gz,ok,5.201833248138428,0.265625,-175.31640625,-300.3125,-1393.0,174.68359375,-43.28125,-998.0,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028265-1.nii.gz,20251028265-1.nii.gz,ok,8.266395330429077,0.318359375,-199.76992797851562,-285.4132843017578,-1082.073974609375,225.23007202148438,4.2839813232421875,-512.073974609375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028270-2.nii.gz,20251028270-2.nii.gz,ok,4.315678119659424,0.1266025641025641,-204.41732698678982,-245.51923276484015,-1360.5291820764542,213.26158529520035,-75.35489281266928,-759.7291578054429,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028271-1.nii.gz,20251028271-1.nii.gz,ok,4.44144868850708,0.07646539548022602,-183.7519248723985,-286.0974151492119,-1054.5227145552635,203.51925972104073,-30.870321527123423,-546.4956027865411,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028272-1.nii.gz,20251028272-1.nii.gz,ok,8.209824085235596,0.3346405029296875,-201.1631317138672,-289.1312484741211,-1299.8900146484375,205.2431182861328,-16.599998474121094,-734.8900146484375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028274-1.nii.gz,20251028274-1.nii.gz,ok,7.866464376449585,0.24891281127929688,-206.83865356445312,-282.31678009033203,-1031.781005859375,221.75119018554688,53.88243865966797,-486.781005859375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028278-1.nii.gz,20251028278-1.nii.gz,ok,8.505189895629883,0.3730926513671875,-182.12484741210938,-289.3375549316406,-1009.4959716796875,206.52749633789062,-28.665679931640625,-434.4959716796875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028280-1.nii.gz,20251028280-1.nii.gz,ok,6.481260299682617,0.3788261413574219,-178.953125,-302.93359375,-710.7000122070312,189.70703125,-51.8828125,-245.70001220703125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028281-1.nii.gz,20251028281-1.nii.gz,ok,5.586696147918701,0.338897705078125,-185.01478576660156,-285.21203231811523,-61.34000015258789,206.96568298339844,-11.297969818115234,480.0290493965149,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028283-1.nii.gz,20251028283-1.nii.gz,ok,2.3507471084594727,0.228515625,-173.73913818597794,-282.0084875188768,-1050.2728149294853,181.20427429676056,-53.98850502818823,-576.0009338259697,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028284-1.nii.gz,20251028284-1.nii.gz,ok,2.7179598808288574,0.181640625,-188.31640625,-275.61640548706055,-1176.95703125,161.68359375,10.809375762939453,-670.4453926086426,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028285-1.nii.gz,20251028285-1.nii.gz,ok,5.758946657180786,0.3092105263157895,-204.6271815299989,-220.00055754184723,-1020.6452468633651,215.61589509248734,-53.6737366467714,-466.24522721767426,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028291-1.nii.gz,20251028291-1.nii.gz,ok,6.720478534698486,0.3725547790527344,-189.4005584716797,-297.62078857421875,-1118.199951171875,206.5154571533203,-40.23602294921875,-653.199951171875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028294-1.nii.gz,20251028294-1.nii.gz,ok,6.838793516159058,0.37477874755859375,-188.4187469482422,-288.41875076293945,-763.5989990234375,209.2375030517578,-36.85625076293945,-278.5989990234375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028301-1.nii.gz,20251028301-1.nii.gz,ok,2.351672410964966,0.171875,-192.77138113975525,-279.14225006103516,-1107.1618621945381,204.61345267295837,-79.14225006103516,-627.3009307980537,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028303-1.nii.gz,20251028303-1.nii.gz,ok,7.157498359680176,0.359771728515625,-173.070556640625,-282.1840629577637,-848.6589965820312,216.741943359375,-24.629375457763672,-338.65899658203125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028305-1.nii.gz,20251028305-1.nii.gz,ok,7.6377480030059814,0.4147186279296875,-173.2762451171875,-283.0328140258789,-1215.9730224609375,223.7550048828125,-22.993751525878906,-665.9730224609375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028306-1.nii.gz,20251028306-1.nii.gz,ok,1.9807848930358887,0.581939697265625,-183.2102009356022,-246.7013521939516,-826.3767700195312,210.19906958937645,-83.91761003434658,-583.7110290527344,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028310-1.nii.gz,20251028310-1.nii.gz,ok,6.829874277114868,0.4062461853027344,-176.59765625,-301.52734375,-1197.199951171875,229.3984375,-55.6875,-727.199951171875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028312-1.nii.gz,20251028312-1.nii.gz,ok,8.78870677947998,0.359283447265625,-223.479736328125,-306.1569519042969,-967.1500244140625,246.399169921875,17.241485595703125,-362.1500244140625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028316-1.nii.gz,20251028316-1.nii.gz,ok,7.449303388595581,0.3901329040527344,-207.10968017578125,-295.52465057373047,326.2999572753906,167.40399169921875,-38.87035369873047,846.2999572753906,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028317-1.nii.gz,20251028317-1.nii.gz,ok,7.383302450180054,0.3138427734375,-200.712890625,-286.30490493774414,-1286.531982421875,201.5,-9.24240493774414,-756.531982421875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028318-1.nii.gz,20251028318-1.nii.gz,ok,7.4165358543396,0.4466094970703125,-188.6806182861328,-289.8765640258789,-49.606998443603516,175.8662567138672,-42.110939025878906,475.3930015563965,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028320-1.nii.gz,20251028320-1.nii.gz,ok,7.5025482177734375,0.291015625,-166.44752502441406,-304.0835304260254,-763.0499877929688,207.55247497558594,-38.92337417602539,-248.04998779296875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028323-1.nii.gz,20251028323-1.nii.gz,ok,2.4139468669891357,0.21875,-186.11818039417267,-267.12079445272684,-1439.994738817215,208.79978090524673,-39.87904313951731,-925.8010132312775,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028324-1.nii.gz,20251028324-1.nii.gz,ok,7.706353425979614,0.3635826110839844,-206.6766815185547,-278.9540481567383,-1135.4229736328125,250.2901153564453,24.77837371826172,-590.4229736328125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028326-1.nii.gz,20251028326-1.nii.gz,ok,2.259533405303955,0.28125,-176.4447911977768,-273.41568756103516,-979.9135070443153,186.24545633792877,-83.41568756103516,-475.30098873376846,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028328-1.nii.gz,20251028328-1.nii.gz,ok,2.7170846462249756,0.13605442176870752,-183.34305537689943,-254.76953911595047,-152.36324326650086,185.52685476315673,-81.81471257470548,252.74479937675682,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028331-1.nii.gz,20251028331-1.nii.gz,ok,8.216066598892212,0.373138427734375,-204.4468231201172,-297.06494140625,-1188.199951171875,213.5609893798828,-13.29541015625,-623.199951171875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028339-1.nii.gz,20251028339-1.nii.gz,ok,7.215954542160034,0.189453125,-176.5169219970703,-301.6393241882324,-1627.0,241.4830780029297,37.16926956176758,-1112.0,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028341-1.nii.gz,20251028341-1.nii.gz,ok,7.166492938995361,0.336669921875,-174.75706481933594,-276.109375,-656.135009765625,168.72731018066406,-31.359375,-136.135009765625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028345-1.nii.gz,20251028345-1.nii.gz,ok,7.567042827606201,0.169921875,-185.2578125,-294.6875,-1538.7000122070312,194.7421875,20.7421875,-1018.7000122070312,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028346-1.nii.gz,20251028346-1.nii.gz,ok,7.033168792724609,0.236328125,-165.31640625,-294.70703125,-1146.89990234375,184.68359375,-27.421875,-656.89990234375,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028348-1.nii.gz,20251028348-1.nii.gz,ok,7.133356809616089,0.354827880859375,-191.3046875,-301.5390625,-1286.0,221.60546875,-5.875,-756.0,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028353-1.nii.gz,20251028353-1.nii.gz,ok,7.209180593490601,0.364227294921875,-188.30331420898438,-290.6468734741211,-1169.8570556640625,215.64981079101562,-23.490623474121094,-649.8570556640625,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028354-1.nii.gz,20251028354-1.nii.gz,ok,6.189565658569336,0.26691729323308266,-214.27680069208157,-249.41636201739314,-1338.9055166244507,203.58148792386055,-28.667123313993216,-779.6055192947389,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028356-1.nii.gz,20251028356-1.nii.gz,ok,7.834251165390015,0.3203125,-182.783203125,-284.19219970703125,-1220.89794921875,184.216796875,-34.74688720703125,-705.89794921875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028357-1.nii.gz,20251028357-1.nii.gz,ok,8.300506830215454,0.17106643356643358,-234.78410917520534,-265.4985160827637,-953.9285459518431,223.7898204922676,64.50148391723638,-425.23627841472626,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028361-1.nii.gz,20251028361-1.nii.gz,ok,9.633807897567749,0.5051948051948052,-193.01359558105466,-279.8581671118736,-1278.7615932822227,211.98640441894528,-12.81180834770197,-739.0616031289101,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028364-1.nii.gz,20251028364-1.nii.gz,ok,8.482859134674072,0.333984375,-248.3427276611328,-286.38226318359375,-614.9639892578125,236.6572723388672,36.63531494140625,-14.9639892578125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028365-1.nii.gz,20251028365-1.nii.gz,ok,7.382834434509277,0.36580657958984375,-178.4510498046875,-280.728515625,-476.177001953125,154.6055908203125,-35.318359375,43.822998046875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028365-2.nii.gz,20251028365-2.nii.gz,ok,7.050177574157715,0.265625,-152.33689880371094,-275.7221875190735,-23.584999084472656,165.66310119628906,-42.190937519073486,451.41500091552734,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028368-1.nii.gz,20251028368-1.nii.gz,ok,7.0000245571136475,0.3899192810058594,-174.54562377929688,-285.654296875,-9.090999603271484,174.45632934570312,-31.90234375,495.9090003967285,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028369-1.nii.gz,20251028369-1.nii.gz,ok,3.616541862487793,0.06399999999999995,-180.6725381910802,-275.90130056627095,11.053170382976646,216.42125435173512,-67.19695307500658,503.4281750321388,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028372-1.nii.gz,20251028372-1.nii.gz,ok,7.765450477600098,0.2990531921386719,-205.38719177246094,-284.5998764038086,-1230.39794921875,193.26319885253906,-1.8635482788085938,-670.39794921875,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028374-1.nii.gz,20251028374-1.nii.gz,ok,8.500493288040161,0.3125,-240.10594177246094,-290.92893981933594,-1013.39501953125,227.89405822753906,30.821060180664062,-433.39501953125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028375-1.nii.gz,20251028375-1.nii.gz,ok,7.232459545135498,0.2841726618705036,-194.82108247280132,-236.59743361175063,-445.3335946202277,249.30183959007263,-48.41053009778261,139.1664155125618,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028378-1.nii.gz,20251028378-1.nii.gz,ok,9.21785044670105,0.1328125,-184.87979125976562,-278.6589813232422,-881.5130004882812,216.12020874023438,69.08320617675781,-276.51300048828125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028379-1.nii.gz,20251028379-1.nii.gz,ok,7.453191041946411,0.4725189208984375,-216.33090209960938,-280.6617126464844,1.1779999732971191,220.08706665039062,-40.239837646484375,521.1779999732971,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028380-1.nii.gz,20251028380-1.nii.gz,ok,7.963388681411743,0.3843994140625,-242.25149536132812,-287.4909973144531,-864.39501953125,203.62350463867188,9.759002685546875,-284.39501953125,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028381-1.nii.gz,20251028381-1.nii.gz,ok,5.166536092758179,0.2637362637362637,-176.29778024554264,-260.90639143809676,-1267.9579747319221,194.18922356516123,-28.227649535983772,-758.3579834103585,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028382-1.nii.gz,20251028382-1.nii.gz,ok,8.69939923286438,0.3654937744140625,-258.1875,-280.52655029296875,36.362998962402344,228.140625,45.64532470703125,611.3629989624023,
